property_area_sqft,bedrooms,bathrooms,floors,year_built,property_age,renovation_status,lot_size,distance_city_center_km,neighborhood_quality_score,crime_rate_index,nearby_school_rating,hospital_proximity_km,shopping_center_proximity_km,public_transport_score,parking_availability,property_type,construction_quality_rating,energy_efficiency_score,water_supply_reliability,electricity_supply_reliability,internet_availability_score,green_space_index,flood_risk_index,noise_pollution_level,sale_price
1959,4,2.5,2,2004,21,1,11796,11.269892916518637,7,1.9507337045060704,1.9308063833350064,7.0746971446147375,5.49837318340007,8.4019640380062,1,1Fam,7,8.313859705844315,5.557884084192874,4.267118986571864,5.7669455999825985,7.443486424025467,8.550237401046427,6.224659844585519,215000
936,2,1.0,1,1980,45,0,7200,9.775122436009173,5,8.725715734261467,4.980520046927575,3.6700466151650515,2.6560666739242333,7.999136927947224,1,Duplex,5,4.642335707822095,1.7217768759773988,4.092807261442058,6.406102373515292,4.717704556300226,2.7470180754216864,6.677221146705623,140000
1981,4,2.0,2,1928,97,1,7804,5.636469809197873,4,1.6767102921272543,4.509009369727364,2.2532798212137726,2.2611314701014145,8.408165337707276,1,1Fam,4,4.059936263980827,2.7232753621464414,4.166812385893665,6.772739631928401,5.305583410917443,2.694042474773571,3.434949413118869,135000
974,3,1.0,1,1991,34,1,10712,10.061410291499927,5,4.831914328065638,7.956011533919854,9.409081623241386,1.9177302708872177,1.8750511069239586,0,1Fam,5,3.8435795047652617,5.415639090118434,8.076306930702877,9.687680338618632,9.415470724646367,4.337209053166498,7.886489198590279,93500
2210,5,2.0,2,1880,145,1,9900,17.000113885028803,6,2.6414010800382814,9.57446884645763,4.293068060142819,1.7943518485740144,1.3483604268273965,1,1Fam,6,6.589256704886398,8.304730795408348,5.491693141810121,3.3061507032712725,5.976692879101708,8.935782609824642,8.759984750026064,117500
2020,3,2.5,2,1995,30,0,9828,19.389235041939983,8,6.627975100921499,8.62877942020523,9.495579192100323,6.018554598993215,2.855183274924369,1,1Fam,8,1.656011113117652,4.505717008038959,5.838079217411547,2.9443499543883305,1.2138545596631443,8.087393127589092,5.923910190612783,239500
1600,3,2.5,2,1997,28,0,8773,11.760599243661606,6,3.987435414595229,3.3966995442319745,3.986448263181199,2.3691693917030308,3.1755603979089857,1,1Fam,6,2.091370044870208,6.509430507197034,4.334667039023376,4.754880761254286,4.160289248074024,2.2330261285716873,4.870911271530935,169000
986,2,1.0,1,1926,99,1,6180,5.096364390910628,6,6.595046978510468,8.356541394359683,5.798256455136796,3.275962418786691,4.954728360116988,1,1Fam,6,4.924000991132388,7.909857758010306,8.531901621113747,2.284512350665998,6.872481876117648,2.01944762512535,4.134273685699266,102000
1252,3,1.0,2,1950,75,0,9600,5.4879577834034645,6,2.393870349227636,4.847667412224406,5.015897143005847,6.540015587564234,1.2269852805572965,1,1Fam,6,3.5902969014284336,9.607272618975427,1.0399882330136618,8.793112184002482,8.296433311005122,4.82981879090801,1.7004627372647043,119000
1020,2,1.0,2,1875,150,1,6342,8.044502729087009,5,1.3678981719186099,1.4361089067366315,0.9393696610692495,5.384832367032705,5.7852479087710575,0,1Fam,5,5.623037577311809,5.213128078792474,6.712602564404247,8.6859532542014,6.819979412630915,4.749724436749132,9.496412066337275,94000
1567,2,2.0,1,1977,48,0,9819,13.177500235960933,6,2.060664102704026,4.822695226978445,1.7911218447113237,3.268847018789407,9.49388764358343,1,1Fam,6,8.32075798908413,1.1914006808355317,2.593567326710915,2.4841937895018864,9.324858383075393,5.962218310806342,6.1365646043741275,196000
1167,3,1.0,1,1920,105,1,8731,12.864087112507725,5,6.590787659165077,6.7726383724749475,8.959624912190575,6.946028562867747,1.8609585294566666,1,1Fam,5,9.338614125286023,8.185462289437968,8.028013124205884,2.096800719159528,1.9156261604558047,5.106493142817678,7.560231639763419,144000
952,2,1.0,1,1951,74,0,7350,9.542316449372663,5,7.396647441801865,8.313860409635444,4.589794159568121,0.9110690950297515,2.5346800507723803,1,1Fam,5,3.010544069922408,6.3665305483441745,7.387905818848896,3.335280540111561,6.297622570203255,4.491464580622729,7.093995974415464,139000
1868,4,2.5,2,1976,49,0,10304,15.118077059264118,5,7.426366950713972,7.678916901430999,5.33197772814501,1.5067655057195015,6.995389700842107,1,1Fam,5,3.088179701999094,7.014573390415717,7.355988503441862,7.301850770264306,6.210982327449257,3.1953863756983782,1.5236022195715055,197500
2828,4,3.0,2,2006,19,1,9965,17.078780709836984,8,8.09173339105223,6.56294054755275,6.479761994171728,7.505040999273458,6.730059654371298,1,1Fam,8,3.0538915144092282,9.70573677759846,3.036635373593657,2.955839152218635,7.101800564589262,9.927036194371203,4.8830109115321685,424870
1006,3,1.0,1,1959,66,0,9000,2.279399828685713,5,6.495103458252132,4.201978314170422,8.3843187896337,5.124665933587775,7.155476830825409,0,1Fam,5,8.901520116484669,3.307249190270321,5.271862334223928,8.744048251629174,3.7392071649528096,1.7032586753862633,2.09494988391414,80000
924,2,1.0,2,1941,84,1,12180,1.900162322985296,4,7.635084520240294,4.025308847295888,0.6724440188352508,0.9049959900996236,3.1237739562769944,1,2fmCon,4,3.5082262028204223,7.448912970127835,3.109073939055012,4.063990412441447,7.290218061608331,9.602698514734257,2.271514436885283,80000
1576,3,1.0,2,1928,97,1,6240,9.118228620584079,5,8.544009214651329,9.985985264440082,3.4629140932069915,3.556565643544102,1.4446162484360565,1,1Fam,5,3.1952367734906675,3.1666423722444135,8.588631492457875,9.792265941045635,2.4495982016809665,8.648417236838206,4.044178915136012,149000
1298,3,2.0,1,1985,40,0,11200,3.540744877932852,6,5.814700211759465,5.265428352821146,3.5148383734839515,6.025466351825952,2.573684968511256,1,1Fam,6,8.86342362406121,2.4649404276466,9.93294904239452,8.449712429917557,9.890949933965917,4.266963260700187,8.486645527069133,180000
1564,3,1.5,2,1941,84,1,12000,5.265794497010797,7,2.3336249671554996,6.613174053764391,3.693585528093116,4.443167460747682,8.358105402203165,1,1Fam,7,5.808346815652868,1.3438113422236695,4.710961509389243,8.620493656419011,7.073897059792493,2.8429224117593304,1.8597566990234138,174500
1111,2,1.0,2,1926,99,1,5700,7.098860131393787,7,6.988169028712604,3.7290067368151703,9.62333579111757,3.09654134998419,4.809329927973068,1,1Fam,7,7.561722236296217,3.7481426021209607,5.456905563564889,3.1879651172288948,8.397942530618522,2.081080161523076,2.027535795908924,116900
1482,3,1.0,2,1920,105,1,9000,1.690273131842616,7,3.502507434479198,3.2718092116841535,5.357062791090172,2.1042160252517377,9.677928098271169,1,1Fam,7,1.1056525147277196,6.508922304590479,1.7822700998344017,8.352777050695636,2.26499707761284,1.601711202568288,4.608208598494295,143000
932,2,1.0,1,1950,75,0,8280,9.251294728105336,6,4.219026559754726,6.401905988143745,3.8461751201455114,2.2040535291679078,6.621515209913367,1,1Fam,6,6.242690924315187,1.7113919079649431,6.074087259811092,7.536377002797254,9.820392354803142,7.365707836772654,5.160405228549258,124000
1466,3,1.5,1,1959,66,0,17755,14.951011061216228,5,9.284763732004771,5.231119685665757,5.9209278174534505,2.583094067682626,5.939348155892511,1,1Fam,5,3.574003652869849,9.249900843518894,5.214465466955319,1.3959965056566506,7.938066922371913,9.215741287087333,8.710427349903824,149900
1811,2,1.0,1,1956,69,1,14115,14.716346362384698,6,4.931026002902572,3.133333537505111,6.793753417294674,7.864357249649135,1.1892172744155896,1,1Fam,6,3.372830554854103,8.280592481499552,2.044841714850464,8.162661538942798,3.7160418071600603,9.82483144322017,3.8383453200716238,230000
816,2,1.0,1,1930,95,1,5890,9.867367464753366,6,3.567100891157431,3.136351875915209,9.649569929505802,5.757400137733401,4.1373421596542,1,1Fam,6,5.466458796678221,3.0199693948115582,6.7826720221479055,9.319710022095336,1.950269058569253,3.4439686337849498,1.0063378813604378,120500
1820,4,2.0,2,1965,60,1,13700,14.602122768009739,7,7.101130116157645,2.246978919871683,9.512612347370624,3.1671039387227786,5.602477556761908,1,1Fam,7,8.42569583926384,6.425016122653721,4.53913053054028,6.558238108193548,4.85440006680941,7.72981878103562,9.934074715567847,201800
1437,3,2.0,1,1976,49,1,10768,19.16273967472103,5,1.0462348040568523,1.9965626954916578,4.214118051508562,2.0996409590975453,1.8482505495028878,1,1Fam,5,7.999063161735987,8.620898593324572,3.4116396743115724,9.183831152362828,6.742486771960616,4.07885793606167,2.7858853823875664,218000
1265,3,2.0,1,1965,60,1,9350,16.537313705959505,5,6.794881501366142,4.047161667247337,6.731964184264792,2.0905741828682185,9.665736903182578,1,1Fam,5,9.624966825195711,8.41511872869787,1.9271315869937342,4.636260226645574,7.224925018778219,9.631413289771213,4.552406725954299,179900
1314,2,2.0,1,2007,18,1,5001,11.19105092213289,7,7.221020575408943,4.5419490788494725,1.0449374732868897,7.020043432994515,6.79807345521215,1,Twnhs,7,1.4690009008650846,8.291988187695443,7.282496916370788,5.259528204712995,3.514512170272172,6.724028490439855,7.183911601563231,230000
1580,3,2.0,1,2007,18,1,11932,8.478566787395247,8,1.043559422808503,7.1765070383065135,1.8495307307563191,1.4816677506192348,2.182300368011255,1,1Fam,8,8.384720108214758,8.962298849874347,9.751861401526758,8.895332660956347,6.985420945965216,8.295210537948972,4.524507549498139,235128
1876,4,2.5,2,1974,51,0,9120,6.372792587941867,6,6.913175370131743,7.292995416576774,4.804333087836622,7.05699423195326,1.2307996765626303,1,1Fam,6,4.653301601364955,4.346584436067904,4.8018862882227005,4.63025589667983,1.8680025447821729,7.248374057065036,2.157423107426376,185000
1456,3,2.5,2,1978,47,0,2280,1.4054561412493933,6,6.022205729167444,3.735793832432927,4.975523072377422,5.301018757736209,5.789727607732708,1,Twnhs,6,5.8022568210459955,6.726533993500726,9.732718909271576,8.501013209056682,6.41042992491956,1.438780765101487,3.083564150683007,146000
1640,3,1.0,1,1954,71,1,14778,6.500280885882092,6,1.7169141734102817,6.8656036511263,3.7610928109139175,4.259747137751222,1.6204748288269464,1,1Fam,6,1.544688098167302,6.739597077963098,7.875567758588605,9.499846174778028,9.961370572851582,8.407644375991971,2.51643241745618,224000
894,3,1.0,1,1968,57,0,8724,11.992438349622379,5,3.0439946123796764,4.688093477057199,8.894046321146467,4.590261468333288,4.292480498694372,1,1Fam,5,8.076258714041733,3.150425301380095,4.840747093322677,7.779062134137286,1.1338065119965464,7.6381572506108295,6.068486744886899,129000
1258,0,1.0,1,1969,56,0,12900,13.147259286939983,4,5.934965914694019,4.560266365826455,1.385454102915376,6.2845349153562236,7.582364215518022,1,Duplex,4,3.623115999397476,1.3505576712968193,4.743431202755619,1.962969376356273,3.9801058709984702,9.268168595712043,8.28991011295445,108959
1432,2,1.5,1,1978,47,0,16157,13.735285052865848,5,6.0775401093305375,9.10283671584564,5.804644249057761,7.122963608122483,8.015447781986202,1,1Fam,5,1.0945648409125979,1.3996005538868435,9.65245127709524,8.57116353349116,6.198186260925771,9.79281694574799,9.097664042346508,194000
1502,3,2.0,1,2009,16,0,9541,11.52284539600057,7,5.217254119474548,8.841947248574094,3.4251113891597376,7.1066808062261755,5.745843524026204,1,1Fam,7,1.8042876699595558,4.510408192539598,1.7742147512713413,9.350458591483171,9.698145887657336,1.7888362455345415,2.7216630149394083,233170
1694,3,2.0,1,2008,17,0,10475,2.9288740122712698,8,5.460225003595292,9.183266004960705,4.537385633626205,6.585236461172845,5.024905786272505,1,1Fam,8,8.17588258957458,9.7918634218705,7.272866718967667,7.745846764259183,1.7825127277768318,4.506953768176232,3.383574976838557,245350
1671,3,2.5,2,2000,25,0,10852,12.226168332625418,6,3.159797903501581,3.386211019257342,9.916415336308756,7.296492532829257,5.833044580856312,1,1Fam,6,8.958584944724574,9.029370199533666,2.262514937435382,1.2095559699638203,4.697823351892072,8.890708787861715,4.8934163523441585,173000
2108,4,2.0,2,1935,90,1,13728,6.4666487211830574,6,5.9389242791670265,3.4184583694847266,4.477132753936785,2.2562039559790943,3.316552942749307,1,1Fam,6,5.144269053668954,4.366470510981461,2.7391263149123586,4.2170336532792225,2.692216441307936,9.985436440383097,5.429300953098411,235000
3627,4,3.5,2,1995,30,1,35760,11.169897058218382,10,7.028790628439441,8.349155335558143,6.147544866415956,1.84302429708097,7.765963319743289,1,1Fam,10,6.101393500792148,4.360908612812772,7.811197855334419,4.513478621790805,8.544328520568554,1.5083078126314604,9.89015466957347,625000
1118,3,1.0,1,1977,48,0,9880,1.6704043983858394,6,9.073043425257135,5.07782525931317,5.397551074627674,6.870903776252524,4.581952393415641,1,1Fam,6,7.389315253571794,4.27102049292323,5.338979529508714,6.5737333134662155,2.437569469589832,6.907984729639922,5.5174390513841445,171000
1261,3,1.0,1,1958,67,0,9120,11.400586965721393,6,5.91349610625891,2.466024663820983,8.845932658923793,6.243894897235712,7.455274446416176,1,1Fam,6,9.03397005549716,7.666785058540028,6.569242293623707,8.269885263121354,8.917626727130628,3.3228144966528164,1.1293469703686263,163000
1250,2,2.5,2,2006,19,1,4017,16.02303174721949,7,3.6355569365648903,9.908123350990623,8.725050028357332,1.5392072283771485,5.611810443113126,1,TwnhsE,7,8.400285739434478,8.843845213499481,7.479792682027825,5.024785751646054,2.102468544524238,2.915677213326844,4.680849811667166,171900
3086,3,3.0,2,1946,79,1,18030,16.974596551403504,5,7.0339944673491885,4.19725132063942,4.216815689455855,7.5507099767355035,6.490831147955605,0,1Fam,5,4.519738323772502,4.967450534558486,4.721180750407077,9.987953186626381,6.738086626684293,6.736042677782299,2.2453958817213113,200500
2345,4,2.5,2,1932,93,1,16560,16.58688379186482,6,3.5032737613982814,6.789500228869076,2.3080579122552205,4.176088736411284,3.9983453132445277,1,1Fam,6,4.675498586618385,6.841274911416235,2.5984647056265686,1.9033256320697123,6.330180567718804,8.281470808787367,2.0175900016892316,239000
2872,4,2.5,2,1992,33,1,10678,10.61264356025704,8,6.607594700532947,2.866374698262172,7.14588075653268,5.389183012696346,7.241735117957985,1,1Fam,8,5.205837732025242,8.270956622800025,5.477830007980347,7.271250333423423,5.577574466555149,4.821632771781154,8.163255713639693,285000
923,3,1.0,1,1984,41,1,6951,7.06689658873752,5,2.444238832932887,3.8520384696313994,1.8067268056350505,4.613012970922778,4.138617267741475,1,1Fam,5,1.5926747369177887,8.946413113102984,3.3998411650306366,2.552572725487811,7.041492788649056,8.670699723780139,7.590476143845308,119500
1224,3,1.0,2,1926,99,1,3950,8.148982048012455,6,7.356355011571373,7.4158892179356855,8.761613895480007,5.562013513607532,9.329093442215012,1,1Fam,6,2.568521999182831,2.9235345072381893,7.923117517473775,1.0313989172923872,5.681761389842427,1.424355881955293,1.445797150083493,115000
1343,3,1.5,2,1921,104,1,7681,13.945850633759486,5,6.234778814306362,1.4915855468424084,0.5940042749351011,2.6067954642277744,2.034359213518732,1,1Fam,5,9.61740879311003,8.317976911900313,7.428119708419595,1.9026879843262257,3.416951670004658,2.576738034916039,7.063728386924449,154900
1124,3,1.0,1,1954,71,0,8335,17.913264072715346,5,6.844122749677787,8.242593715981783,6.179660394510439,1.2058528823594705,9.263305062289984,0,1Fam,5,3.0154173202821424,7.972273277899411,7.829689257384857,5.752349716386764,8.380972980216075,6.876510391941765,7.79500575238462,93000
2514,4,2.5,2,1990,35,1,11170,1.064020082072028,7,4.726794875419682,9.91050820378539,8.664414655650813,6.069194559310312,2.8129734775601394,1,1Fam,7,3.4025677568829025,3.2753620649960586,5.107123159580795,6.907278926730977,7.497730525785743,3.75953410880457,4.9711251961130465,250000
1652,2,2.0,1,2008,17,0,5587,1.4799160984110191,8,9.903930265768153,5.753981788993126,7.003408871262666,4.245678188303205,5.609186218247519,1,TwnhsE,8,3.3902601043424854,4.765727855367496,2.1191368765822642,7.574289222849272,9.822208253678246,8.573609297917727,3.954335331866701,392500
4476,4,3.5,2,1996,29,0,15623,4.638259103423161,10,8.363685466354173,9.4958878060679,2.403644876572804,1.9037154502976787,7.7897793850157635,1,1Fam,10,6.4042724167104055,2.220227655774349,2.6013260083793,5.6227844809181935,3.786669432164712,3.1467652717428414,5.11313327064098,745000
1130,2,1.0,1,1920,105,1,10800,17.334385546833374,5,6.572310076279708,7.275027005562592,6.30762705692909,7.782711239757424,2.365147545820581,1,1Fam,5,9.651679079066113,5.832550435751374,9.94862471328263,5.998987309145552,6.97271055146408,7.421232626451358,5.702554131214353,120000
1572,3,1.5,1,1963,62,0,35133,8.137375358515413,5,1.8160117827128306,4.393397383741693,0.7712931583201388,1.7005085374594362,7.602342620139772,1,1Fam,5,3.1369794348207516,1.2531730587294476,3.1188805273528337,2.0657345365480255,5.857100946199471,2.2915986682041427,6.208933257052938,186700
1221,4,1.0,2,1924,101,1,9738,11.365880468694971,5,5.921417566511783,2.1568620590589465,8.38867551860535,1.0948829946059808,8.627826950357077,1,1Fam,5,7.764025271256214,3.3391448923498794,1.9550191094653804,6.524537789012475,9.824358479324712,5.999843995683635,2.7880625347846206,104900
1699,3,2.0,2,1900,125,1,10615,9.642062301477385,3,4.849049001631588,3.574983106256086,1.5166271823128383,2.7876576540637252,9.406989207023857,1,2fmCon,3,7.029880801056989,4.06833748082161,5.367327345044487,2.4638208090986717,9.497703991154,4.471222138674501,3.851876670202997,95000
1624,2,2.0,1,1994,31,1,12461,19.360121962878186,8,3.447040896441183,1.6869340914541433,4.352349388652707,3.6026043193477717,4.662419444661969,1,1Fam,8,5.523935608241886,9.809518836622164,2.845497952000546,9.160755575847498,1.235113140243063,6.351103986258698,9.016759187162357,262000
1660,3,2.5,2,2002,23,0,8935,13.898746501893411,7,8.287234801619803,9.867934546467833,2.956724764204164,3.0827938952872214,9.387215158080828,1,1Fam,7,2.5811093850089954,1.3938949098042666,4.1559404280584795,7.623511431340719,3.0588587690229656,1.1635049166032485,9.099616348551413,195000
1804,3,2.5,2,1999,26,0,7500,13.868943968738606,7,6.147270759324726,3.0324116328330053,8.124747393171752,4.969159014965514,4.949345106233322,1,1Fam,7,7.944962360356845,1.4410500971662419,6.846404906845572,3.0142023541777467,5.776078991316453,4.879260863368016,2.414222098655101,189000
1622,3,1.0,1,1961,64,1,32463,10.150509780885436,4,1.2654223625680823,1.2417901071710253,4.157656162460935,2.6755738549148465,4.192314877345839,1,2fmCon,4,7.521973234365193,8.68106920042969,8.184157436996523,5.19864039355451,6.089858214769963,6.537779588042123,9.1443610368842,168000
